Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Morphessor_Scores,Reading_Time,Accuracy
discerns,W,8,"['discern', 's']",1,0.75,18.9,655.71,0.82
discharge,W,9,"['discharg', 'e']",1,0.78,19.49,613.74,1.0
discharged,W,10,"['discharg', 'ed']",1,0.8,20.59,629.5,1.0
disclaim,W,8,"['dis', 'claim']",1,0.75,19.59,572.87,1.0
disclaimed,W,10,"['dis', 'claim', 'ed']",2,0.7,27.37,596.32,1.0
disclaims,W,9,"['dis', 'claim', 's']",2,0.67,25.84,612.26,0.95
disclose,W,8,"['disclos', 'e']",1,0.75,19.08,649.97,0.89
disclosed,W,9,"['disclos', 'ed']",1,0.78,20.18,623.37,1.0
disco,W,5,"['dis', 'co']",1,0.6,17.62,588.0,1.0
discord,W,7,"['dis', 'cord']",1,0.71,20.15,679.18,0.85
discords,W,8,"['dis', 'cord', 's']",2,0.62,26.4,652.72,0.87
discos,W,6,"['dis', 'cos']",1,0.67,20.73,630.92,0.97
discount,W,8,['discount'],0,0.88,12.81,563.14,1.0
discounts,W,9,"['discount', 's']",1,0.78,19.06,584.15,0.98
discourse,W,9,"['dis', 'course']",1,0.78,19.63,620.19,0.97
discreet,W,8,"['discre', 'et']",1,0.75,21.9,621.38,0.92
discrete,W,8,"['discre', 'te']",1,0.75,22.08,586.79,0.98
discs,W,5,"['disc', 's']",1,0.6,18.14,611.57,0.98
discus,W,6,"['disc', 'us']",1,0.67,21.09,621.88,0.42
discuss,W,7,['discuss'],0,0.86,12.12,552.36,0.97
discussed,W,9,"['discuss', 'ed']",1,0.78,19.9,577.12,1.0
disdain,W,7,"['dis', 'dain']",1,0.71,21.83,689.75,0.84
disdained,W,9,"['dis', 'dain', 'ed']",2,0.67,29.61,757.62,0.79
disdains,W,8,"['dis', 'dain', 's']",2,0.62,28.07,830.8,0.74
disease,W,7,['disease'],0,0.86,11.51,557.11,1.0
diseased,W,8,"['disease', 'd']",1,0.75,19.41,672.18,0.95
disgorge,W,8,"['dis', 'gorg', 'e']",2,0.62,28.22,838.31,0.35
disgorged,W,9,"['dis', 'gorg', 'ed']",2,0.67,29.32,673.64,0.35
disgrace,W,8,['disgrace'],0,0.88,12.81,587.02,1.0
disgraced,W,9,"['disgrace', 'd']",1,0.78,20.71,592.03,0.98
disguise,W,8,"['disguis', 'e']",1,0.75,20.18,593.08,1.0
disguised,W,9,"['disguis', 'ed']",1,0.78,21.28,652.39,1.0
disgust,W,7,['disgust'],0,0.86,12.99,537.02,1.0
disgusts,W,8,"['disgust', 's']",1,0.75,19.24,640.47,1.0
dish,W,4,['dish'],0,0.75,12.66,546.6,1.0
dishcloth,W,9,"['dish', 'cloth']",1,0.78,23.16,690.89,0.95
dishcloths,W,10,"['dish', 'cloth', 's']",2,0.7,29.4,708.17,0.82
dished,W,6,"['dish', 'ed']",1,0.67,20.44,588.11,0.97
dishes,W,6,"['dish', 'es']",1,0.67,20.91,542.89,1.0
dishing,W,7,"['dish', 'ing']",1,0.71,19.9,674.62,0.92
dishy,W,5,"['dish', 'y']",1,0.6,20.11,662.74,0.88
disjoint,W,8,"['dis', 'joint']",1,0.75,20.22,645.35,0.84
dislike,W,7,"['dis', 'like']",1,0.71,19.29,552.27,1.0
disliked,W,8,"['dislik', 'ed']",1,0.75,20.77,600.39,1.0
dislikes,W,8,"['dislik', 'es']",1,0.75,21.24,598.23,0.98
dislodge,W,8,"['dis', 'lodg', 'e']",2,0.62,27.81,661.51,0.97
dislodged,W,9,"['dis', 'lodg', 'ed']",2,0.67,28.92,646.17,0.95
dismal,W,6,"['dis', 'mal']",1,0.67,20.09,652.0,0.92
dismay,W,6,"['dis', 'may']",1,0.67,20.53,586.16,0.95
dismayed,W,8,"['dis', 'may', 'ed']",2,0.62,28.31,649.38,0.97
dismiss,W,7,['dismiss'],0,0.86,12.52,598.36,0.98
dismissed,W,9,"['dismiss', 'ed']",1,0.78,20.3,624.33,0.98
dismount,W,8,"['dis', 'mount']",1,0.75,19.88,598.03,0.95
disown,W,6,"['dis', 'own']",1,0.67,18.8,717.13,0.82
disowned,W,8,"['dis', 'own', 'ed']",2,0.62,26.58,717.73,0.92
disowns,W,7,"['dis', 'own', 's']",2,0.57,25.05,748.74,0.82
dispatch,W,8,['dispatch'],0,0.88,12.66,606.06,0.97
dispatched,W,10,"['dispatch', 'ed']",1,0.8,20.44,588.26,1.0
dispel,W,6,"['disp', 'el']",1,0.67,21.74,730.56,0.66
dispelled,W,9,"['di', 'spell', 'ed']",2,0.67,29.48,781.23,0.87
dispels,W,7,"['disp', 'els']",1,0.71,25.1,652.16,0.8
dispense,W,8,"['dispens', 'e']",1,0.75,18.88,651.49,0.97
dispensed,W,9,"['dispens', 'ed']",1,0.78,19.98,669.62,0.98
disperse,W,8,"['dispers', 'e']",1,0.75,19.49,643.42,1.0
dispersed,W,9,"['dispers', 'ed']",1,0.78,20.59,619.79,1.0
displace,W,8,"['dis', 'place']",1,0.75,18.66,592.24,1.0
displaced,W,9,"['dis', 'place', 'd']",2,0.67,26.57,581.27,1.0
display,W,7,"['dis', 'play']",1,0.71,18.14,543.49,0.98
displayed,W,9,"['dis', 'play', 'ed']",2,0.67,25.92,554.18,1.0
displays,W,8,"['dis', 'play', 's']",2,0.62,24.39,548.51,0.95
displease,W,9,"['disp', 'lease']",1,0.78,24.88,725.77,0.95
displeased,W,10,"['dis', 'pleased']",1,0.8,21.13,668.36,0.97
disport,W,7,"['dis', 'port']",1,0.71,18.92,508.67,0.15
dispose,W,7,"['dispos', 'e']",1,0.71,18.44,597.34,0.95
disposed,W,8,"['dispos', 'ed']",1,0.75,19.55,614.2,1.0
disproof,W,8,"['dis', 'proof']",1,0.75,19.98,748.64,0.61
disprove,W,8,"['dis', 'prove']",1,0.75,21.13,602.32,1.0
disproved,W,9,"['dis', 'prov', 'ed']",2,0.67,27.82,633.65,0.98
disproves,W,9,"['dis', 'prove', 's']",2,0.67,27.38,642.03,0.92
dispute,W,7,"['disput', 'e']",1,0.71,19.49,564.45,1.0
disputes,W,8,"['disput', 'es']",1,0.75,21.06,551.42,1.0
disrobed,W,8,"['dis', 'rob', 'ed']",2,0.62,28.07,760.24,0.42
disrupt,W,7,['disrupt'],0,0.86,12.2,597.62,0.95
disrupts,W,8,"['disrupt', 's']",1,0.75,18.45,608.39,0.95
dissect,W,7,"['dissec', 't']",1,0.71,20.44,708.21,0.79
dissects,W,8,"['dissec', 'ts']",1,0.75,24.29,706.68,0.95
dissent,W,7,['dissent'],0,0.86,12.99,685.77,0.78
dissents,W,8,"['dissent', 's']",1,0.75,19.24,753.1,0.61
dissolve,W,8,"['dissolv', 'e']",1,0.75,19.67,574.94,0.97
dissolved,W,9,"['dissolv', 'ed']",1,0.78,20.77,574.49,0.98
dissolves,W,9,"['dissolv', 'es']",1,0.78,21.24,590.03,1.0
dissuade,W,8,"['dissuad', 'e']",1,0.75,19.89,731.95,0.63
dissuades,W,9,"['dissuad', 'es']",1,0.78,21.46,738.26,0.52
distaff,W,7,"['di', 'staff']",1,0.71,21.32,790.6,0.12
distal,W,6,"['dist', 'al']",1,0.67,19.5,746.25,0.3
distance,W,8,['distance'],0,0.88,11.83,571.22,1.0
distanced,W,9,"['distance', 'd']",1,0.78,19.73,637.29,0.92
distant,W,7,"['dist', 'ant']",1,0.71,20.55,564.32,1.0
distaste,W,8,"['dis', 'taste']",1,0.75,20.73,599.13,0.87
distend,W,7,"['dist', 'end']",1,0.71,20.35,725.79,0.48
distil,W,6,"['dis', 'til']",1,0.67,19.88,692.52,0.8
distilled,W,9,"['distill', 'ed']",1,0.78,20.18,676.92,0.97
distils,W,7,"['dis', 'til', 's']",2,0.57,26.13,699.38,0.85
distinct,W,8,['distinct'],0,0.88,12.66,584.53,1.0
distort,W,7,['distort'],0,0.86,12.99,638.35,0.97
distorts,W,8,"['distort', 's']",1,0.75,19.24,621.03,1.0
distract,W,8,['distract'],0,0.88,12.4,553.51,0.97
distracts,W,9,"['distract', 's']",1,0.78,18.65,612.82,1.0
distrain,W,8,"['dis', 'train']",1,0.75,19.43,621.61,0.45
distrained,W,10,"['dis', 'train', 'ed']",2,0.7,27.21,652.24,0.45
distraint,W,9,"['dis', 'train', 't']",2,0.67,26.65,592.35,0.42
distraught,W,10,"['dist', 'r', 'aught']",2,0.7,29.81,633.03,0.98
distress,W,8,"['distres', 's']",1,0.75,19.06,592.11,1.0
distressed,W,10,"['distres', 'sed']",1,0.8,23.69,602.49,0.98
district,W,8,['district'],0,0.88,11.42,600.11,0.97
districts,W,9,"['district', 's']",1,0.78,17.67,678.24,1.0
distrust,W,8,"['dis', 'trust']",1,0.75,19.37,650.25,0.95
distrusts,W,9,"['dis', 'trust', 's']",2,0.67,25.62,675.81,0.95
disturb,W,7,['disturb'],0,0.86,12.12,542.08,1.0
disturbed,W,9,"['disturb', 'ed']",1,0.78,19.9,559.0,1.0
disturbs,W,8,"['disturb', 's']",1,0.75,18.36,553.28,1.0
disuse,W,6,"['dis', 'use']",1,0.67,19.63,726.53,0.82
disused,W,7,"['dis', 'used']",1,0.71,21.54,794.76,0.84
ditch,W,5,['ditch'],0,0.8,12.52,579.61,0.95
ditched,W,7,"['ditch', 'ed']",1,0.71,20.3,599.58,0.97
ditches,W,7,"['ditch', 'es']",1,0.71,20.77,618.76,0.98
ditching,W,8,"['ditch', 'ing']",1,0.75,19.77,661.37,0.98
dither,W,6,"['dith', 'er']",1,0.67,20.17,688.38,0.66
dithered,W,8,"['dith', 'er', 'ed']",2,0.62,27.95,691.0,0.84
dithers,W,7,"['dith', 'ers']",1,0.71,23.22,667.88,0.74
ditties,W,7,"['dit', 'tie', 's']",2,0.57,29.79,729.88,0.45
ditto,W,5,"['dit', 'to']",1,0.6,20.76,626.92,0.9
ditty,W,5,"['dit', 'ty']",1,0.6,23.66,700.32,0.57
divan,W,5,"['div', 'an']",1,0.6,20.93,635.31,0.34
divans,W,6,"['div', 'ans']",1,0.67,22.99,653.0,0.32
dive,W,4,"['div', 'e']",1,0.5,18.88,545.5,0.97
dived,W,5,"['div', 'ed']",1,0.6,19.98,608.59,1.0
diver,W,5,"['div', 'er']",1,0.6,19.39,621.42,0.95
diverge,W,7,"['diverg', 'e']",1,0.71,19.33,570.76,0.98
diverged,W,8,"['diverg', 'ed']",1,0.75,20.44,692.38,0.95
divers,W,6,['divers'],0,0.83,12.12,628.55,0.89
diverse,W,7,"['divers', 'e']",1,0.71,18.79,560.65,1.0
divert,W,6,['divert'],0,0.83,12.99,545.86,0.97
diverts,W,7,"['divert', 's']",1,0.71,19.24,600.97,0.98
dives,W,5,"['div', 'es']",1,0.6,20.45,639.78,1.0
divide,W,6,"['divid', 'e']",1,0.67,18.79,535.25,0.97
divides,W,7,"['divid', 'es']",1,0.71,20.37,577.76,0.97
divine,W,6,['divine'],0,0.83,12.99,653.59,0.97
divined,W,7,"['divine', 'd']",1,0.71,20.89,671.06,0.84
divines,W,7,"['divine', 's']",1,0.71,19.24,639.0,0.8
diving,W,6,"['div', 'ing']",1,0.67,19.45,566.45,1.0
divorce,W,7,"['divorc', 'e']",1,0.71,19.49,557.84,1.0
divorced,W,8,"['divorc', 'ed']",1,0.75,20.59,571.97,0.98
divot,W,5,"['di', 'vot']",1,0.6,21.32,625.42,0.48
divots,W,6,"['di', 'vot', 's']",2,0.5,27.56,604.18,0.42
divulge,W,7,"['divulg', 'e']",1,0.71,19.89,744.39,0.87
divulged,W,8,"['divulg', 'ed']",1,0.75,21.0,727.76,0.76
divvy,W,5,['divvy'],0,0.8,13.5,640.91,0.3
dixie,W,5,['dixie'],0,0.8,13.91,636.24,0.55
dizzied,W,7,"['dizz', 'i', 'ed']",2,0.57,27.89,786.52,0.57
dizzy,W,5,"['dizz', 'y']",1,0.6,20.67,562.72,0.95
dj,W,2,"['d', 'j']",1,0.0,18.27,744.0,0.55
djinn,W,5,"['d', 'j', 'inn']",2,0.4,28.41,683.67,0.1
djinns,W,6,"['d', 'j', 'inn', 's']",3,0.33,34.65,894.5,0.05
do,W,2,['do'],0,0.5,10.17,524.02,1.0
dobbin,W,6,"['do', 'bb', 'in']",2,0.5,27.71,635.64,0.3
dobbins,W,7,"['do', 'bb', 'ins']",2,0.57,31.51,681.83,0.32
doc,W,3,['doc'],0,0.67,12.66,561.6,0.68
docile,W,6,"['doc', 'ile']",1,0.67,24.83,745.58,0.78
dock,W,4,['dock'],0,0.75,12.66,615.94,0.92
docked,W,6,"['dock', 'ed']",1,0.67,20.44,696.69,0.84
docker,W,6,"['dock', 'er']",1,0.67,19.84,685.4,0.66
dockers,W,7,"['dock', 'ers']",1,0.71,22.88,683.18,0.75
docket,W,6,"['dock', 'et']",1,0.67,21.9,880.64,0.32
dockets,W,7,"['dock', 'et', 's']",2,0.57,28.15,652.31,0.38
docking,W,7,"['dock', 'ing']",1,0.71,19.9,647.17,1.0
docks,W,5,"['dock', 's']",1,0.6,18.9,578.48,1.0
dockyard,W,8,"['dock', 'yard']",1,0.75,22.5,706.76,0.95
dockyards,W,9,"['dock', 'yard', 's']",2,0.67,28.74,661.09,0.61
doctor,W,6,['doctor'],0,0.83,11.66,498.21,1.0
doctored,W,8,"['doctor', 'ed']",1,0.75,19.44,611.89,0.97
doctors,W,7,"['doctor', 's']",1,0.71,17.9,528.84,1.0
doctrine,W,8,"['doctrin', 'e']",1,0.75,20.58,637.19,0.92
doctrines,W,9,"['doctrin', 'es']",1,0.78,22.16,722.46,0.98
dodder,W,6,"['d', 'odd', 'er']",2,0.5,26.74,716.3,0.26
dodders,W,7,"['d', 'odd', 'ers']",2,0.57,29.79,839.89,0.22
doddle,W,6,"['d', 'odd', 'le']",2,0.5,28.2,683.03,0.79
dodge,W,5,"['dodg', 'e']",1,0.6,19.33,556.62,1.0
dodged,W,6,"['dodg', 'ed']",1,0.67,20.44,621.32,0.97
dodgem,W,6,"['dodg', 'em']",1,0.67,21.92,725.9,0.75
dodgems,W,7,"['dodg', 'em', 's']",2,0.57,28.17,708.5,0.89
dodger,W,6,"['dodg', 'er']",1,0.67,19.84,654.69,0.89
dodgers,W,7,"['dodg', 'ers']",1,0.71,22.88,668.54,0.95
dodges,W,6,"['dodg', 'es']",1,0.67,20.91,624.92,0.97
dodging,W,7,"['dodg', 'ing']",1,0.71,19.9,683.73,0.92
dodgy,W,5,"['dodg', 'y']",1,0.6,20.11,566.78,1.0
dodo,W,4,"['do', 'do']",1,0.5,19.01,683.04,0.76
dodos,W,5,"['do', 'dos']",1,0.6,21.65,834.21,0.68
doe,W,3,"['do', 'e']",1,0.33,16.85,660.83,0.75
doer,W,4,"['do', 'er']",1,0.5,17.35,695.57,0.65
doers,W,5,"['do', 'ers']",1,0.6,20.4,719.37,0.7
does,W,4,['does'],0,0.75,12.66,574.76,0.95
doeskin,W,7,"['does', 'kin']",1,0.71,23.44,883.33,0.08
doff,W,4,"['d', 'off']",1,0.5,17.68,589.5,0.05
doffed,W,6,"['d', 'off', 'ed']",2,0.5,25.46,607.0,0.18
doffing,W,7,"['d', 'off', 'ing']",2,0.57,24.93,611.5,0.05
doffs,W,5,"['d', 'off', 's']",2,0.4,23.93,630.25,0.11
dog,W,3,['dog'],0,0.67,10.77,525.17,1.0
doge,W,4,"['dog', 'e']",1,0.5,17.45,743.0,0.18
doges,W,5,"['dog', 'es']",1,0.6,19.02,654.0,0.02
dogfight,W,8,"['dog', 'fight']",1,0.75,20.61,678.03,0.82
dogfights,W,9,"['dog', 'fight', 's']",2,0.67,26.86,755.61,0.74
dogfish,W,7,"['dog', 'fish']",1,0.71,20.65,712.37,0.72
dogged,W,6,"['dogg', 'ed']",1,0.67,21.0,719.66,0.84
doggies,W,7,"['dogg', 'ies']",1,0.71,25.1,751.38,0.74
dogging,W,7,"['dogg', 'ing']",1,0.71,20.46,666.97,0.85
doggo,W,5,"['dog', 'go']",1,0.6,19.29,643.0,0.03
doggy,W,5,"['dogg', 'y']",1,0.6,20.67,624.46,0.95
doghouse,W,8,"['dog', 'house']",1,0.75,19.92,714.27,0.89
dogleg,W,6,"['dog', 'leg']",1,0.67,20.65,834.71,0.18
dogma,W,5,"['dog', 'ma']",1,0.6,19.64,646.56,0.98
dogmas,W,6,"['dog', 'mas']",1,0.67,21.97,715.77,0.65
dogs,W,4,"['dog', 's']",1,0.5,17.02,532.17,1.0
dogwood,W,7,"['dog', 'wood']",1,0.71,19.92,726.43,0.37
doilies,W,7,"['do', 'i', 'lies']",2,0.57,28.14,780.67,0.39
doily,W,5,"['do', 'i', 'ly']",2,0.4,25.44,728.21,0.35
doing,W,5,['doing'],0,0.8,12.81,528.39,1.0
doings,W,6,"['doing', 's']",1,0.67,19.06,614.89,0.98
doldrums,W,8,"['dol', 'drum', 's']",2,0.62,30.9,780.06,0.4
dole,W,4,['dole'],0,0.75,12.99,684.48,0.85
doleful,W,7,"['dole', 'ful']",1,0.71,22.68,733.07,0.4
doles,W,5,"['dole', 's']",1,0.6,19.24,649.0,0.55
doll,W,4,['doll'],0,0.75,12.66,569.9,1.0
dollar,W,6,['dollar'],0,0.83,11.51,543.51,1.0
dollars,W,7,"['dollar', 's']",1,0.71,17.76,540.87,1.0
dollies,W,7,"['dol', 'lies']",1,0.71,24.07,711.38,0.79
dollop,W,6,"['doll', 'op']",1,0.67,22.6,724.63,0.71
dollops,W,7,"['doll', 'op', 's']",2,0.57,28.84,684.82,0.7
dolls,W,5,"['doll', 's']",1,0.6,18.9,546.14,0.9
dolly,W,5,"['doll', 'y']",1,0.6,20.11,535.27,0.97
dolmen,W,6,"['dol', 'men']",1,0.67,23.13,645.0,0.05
dolmens,W,7,"['dol', 'men', 's']",2,0.57,29.38,687.33,0.08
dolour,W,6,"['dol', 'our']",1,0.67,22.9,526.0,0.05
dolphin,W,7,['dolphin'],0,0.86,13.21,556.47,1.0
dolphins,W,8,"['dolphin', 's']",1,0.75,19.46,548.51,0.98
dolt,W,4,"['dol', 't']",1,0.5,20.21,567.0,0.3
dolts,W,5,"['dol', 'ts']",1,0.6,24.07,659.58,0.3
domain,W,6,['domain'],0,0.83,13.21,560.54,0.98
domains,W,7,"['domain', 's']",1,0.71,19.46,612.15,1.0
dome,W,4,"['dom', 'e']",1,0.5,18.33,601.42,1.0
domed,W,5,"['dom', 'ed']",1,0.6,19.44,711.0,0.55
domes,W,5,"['dom', 'es']",1,0.6,19.91,661.15,0.82
don,W,3,['don'],0,0.67,11.2,717.78,0.47
donate,W,6,['donate'],0,0.83,13.21,577.92,1.0
donates,W,7,"['donate', 's']",1,0.71,19.46,583.92,0.98
done,W,4,['done'],0,0.75,11.83,518.17,0.92
donjon,W,6,"['don', 'j', 'on']",2,0.5,27.93,819.5,0.05
donkey,W,6,"['don', 'key']",1,0.67,21.34,555.31,1.0
donkeys,W,7,"['don', 'key', 's']",2,0.57,27.58,567.21,1.0
donned,W,6,"['donn', 'ed']",1,0.67,21.28,784.75,0.62
donning,W,7,"['donn', 'ing']",1,0.71,20.75,747.94,0.42
donnish,W,7,"['donn', 'ish']",1,0.71,23.44,1053.0,0.05
donor,W,5,['donor'],0,0.8,12.99,566.03,0.95
donors,W,6,"['donor', 's']",1,0.67,19.24,614.16,0.95
dons,W,4,"['don', 's']",1,0.5,17.45,689.2,0.53
doodle,W,6,"['d', 'oodle']",1,0.67,20.89,623.81,0.97
doodled,W,7,"['d', 'oodle', 'd']",2,0.57,28.8,691.42,0.89
doodles,W,7,"['d', 'oodle', 's']",2,0.57,27.14,714.03,0.9
doom,W,4,['doom'],0,0.75,12.3,563.26,0.98
doomed,W,6,"['doom', 'ed']",1,0.67,20.08,599.41,0.98
dooming,W,7,"['doom', 'ing']",1,0.71,19.55,607.56,0.65
dooms,W,5,"['doom', 's']",1,0.6,18.55,583.91,0.9
doomsday,W,8,"['doom', 's', 'day']",2,0.62,27.63,694.97,0.89
door,W,4,['door'],0,0.75,10.82,498.45,1.0
doorbell,W,8,"['door', 'bell']",1,0.75,21.05,576.8,1.0
doorbells,W,9,"['door', 'bell', 's']",2,0.67,27.29,595.58,1.0
doorframe,W,9,"['door', 'frame']",1,0.78,21.1,710.03,0.8
doorknob,W,8,"['door', 'knob']",1,0.75,22.99,698.92,0.95
doorknobs,W,9,"['door', 'knob', 's']",2,0.67,29.24,708.82,0.89
doorman,W,7,"['door', 'man']",1,0.71,19.28,618.76,1.0
doormat,W,7,"['door', 'mat']",1,0.71,20.76,634.95,0.97
doormats,W,8,"['door', 'mat', 's']",2,0.62,27.0,682.59,0.97
doormen,W,7,"['door', 'men']",1,0.71,20.96,641.46,0.92
doornail,W,8,"['door', 'nail']",1,0.75,21.69,667.5,0.71
doors,W,5,"['door', 's']",1,0.6,17.06,507.7,0.97
doorstep,W,8,"['door', 'step']",1,0.75,20.26,561.74,0.95
doorsteps,W,9,"['door', 'step', 's']",2,0.67,26.51,599.08,1.0
doorstop,W,8,"['door', 'stop']",1,0.75,20.59,646.42,0.97
doorstops,W,9,"['door', 'stop', 's']",2,0.67,26.84,654.5,0.95
doorway,W,7,"['door', 'way']",1,0.71,19.71,572.05,1.0
doorways,W,8,"['door', 'way', 's']",2,0.62,25.96,615.68,0.98
dope,W,4,"['dop', 'e']",1,0.5,19.49,614.14,0.92
doped,W,5,"['dop', 'ed']",1,0.6,20.59,723.03,0.84
dopes,W,5,"['dop', 'es']",1,0.6,21.06,718.0,0.68
dopey,W,5,"['dop', 'ey']",1,0.6,22.99,616.03,0.85
doping,W,6,"['dop', 'ing']",1,0.67,20.06,635.5,0.72
doric,W,5,"['do', 'ric']",1,0.6,21.83,881.5,0.11
dories,W,6,"['do', 'ri', 'es']",2,0.5,27.43,717.5,0.05
dorm,W,4,['dorm'],0,0.75,12.66,679.29,0.82
dormant,W,7,"['dorm', 'ant']",1,0.71,21.31,708.09,0.66
dormer,W,6,"['dorm', 'er']",1,0.67,19.84,727.08,0.32
dormers,W,7,"['dorm', 'ers']",1,0.71,22.88,808.57,0.37
dormice,W,7,"['dorm', 'ice']",1,0.71,23.36,751.44,0.42
dormouse,W,8,"['dorm', 'ous', 'e']",2,0.62,29.27,670.56,0.25
dorms,W,5,"['dorm', 's']",1,0.6,18.9,692.63,0.95
dorsal,W,6,"['d', 'or', 'sal']",2,0.5,28.29,679.27,0.68
dory,W,4,"['do', 'ry']",1,0.5,20.27,867.71,0.22
dos,W,3,['dos'],0,0.67,12.81,778.58,0.34
dosage,W,6,"['dos', 'age']",1,0.67,21.99,631.14,0.9
dose,W,4,['dose'],0,0.75,12.99,583.81,0.95
dosed,W,5,"['dos', 'ed']",1,0.6,20.59,680.48,0.85
doses,W,5,"['dose', 's']",1,0.6,19.24,620.31,0.9
dosing,W,6,"['dos', 'ing']",1,0.67,20.06,685.6,0.82
doss,W,4,"['dos', 's']",1,0.5,19.06,695.85,0.53
dosser,W,6,"['dos', 'ser']",1,0.67,22.95,835.24,0.45
dossers,W,7,"['dos', 'ser', 's']",2,0.57,29.19,799.47,0.42
dost,W,4,"['do', 'st']",1,0.5,18.49,490.0,0.08
dot,W,3,['dot'],0,0.67,12.99,541.53,1.0
dotage,W,6,"['dot', 'age']",1,0.67,22.17,758.29,0.37
doth,W,4,"['do', 'th']",1,0.5,18.86,758.38,0.4
doting,W,6,"['dot', 'ing']",1,0.67,20.24,673.62,0.71
dots,W,4,"['dot', 's']",1,0.5,19.24,597.95,1.0
dotted,W,6,"['dott', 'ed']",1,0.67,20.59,550.76,1.0
dotting,W,7,"['dott', 'ing']",1,0.71,20.06,700.16,0.82
dotty,W,5,"['dott', 'y']",1,0.6,20.26,649.5,0.84
double,W,6,['double'],0,0.83,10.94,492.12,1.0
doubled,W,7,"['double', 'd']",1,0.71,18.84,567.08,1.0
doubles,W,7,"['double', 's']",1,0.71,17.18,580.14,0.97
doublet,W,7,"['double', 't']",1,0.71,18.16,625.35,0.58
doublets,W,8,"['double', 'ts']",1,0.75,22.01,635.0,0.55
doubling,W,8,"['doubl', 'ing']",1,0.75,19.9,608.91,0.97
doubloons,W,9,"['doubl', 'oon', 's']",2,0.67,30.38,717.0,0.21
doubly,W,6,"['doubl', 'y']",1,0.67,20.11,771.1,0.76
doubt,W,5,['doubt'],0,0.8,11.56,535.11,1.0
doubted,W,7,"['doubt', 'ed']",1,0.71,19.34,582.05,0.98
doubter,W,7,"['doubt', 'er']",1,0.71,18.74,676.88,0.68
doubters,W,8,"['doubt', 'ers']",1,0.75,21.79,690.09,0.92
doubtful,W,8,"['doubt', 'ful']",1,0.75,21.25,593.46,0.95
doubting,W,8,"['doubt', 'ing']",1,0.75,18.8,560.9,0.98
doubtless,W,9,"['doubt', 'less']",1,0.78,20.41,577.36,1.0
doubts,W,6,"['doubt', 's']",1,0.67,17.8,555.05,0.97
douche,W,6,"['dou', 'che']",1,0.67,22.56,711.68,0.85
douches,W,7,"['dou', 'ches']",1,0.71,24.29,669.83,0.61
dough,W,5,['dough'],0,0.8,12.66,585.37,1.0
doughnut,W,8,"['dough', 'nut']",1,0.75,22.75,644.66,1.0
doughnuts,W,9,"['dough', 'nut', 's']",2,0.67,29.0,601.86,1.0
doughty,W,7,"['dough', 'ty']",1,0.71,23.1,731.18,0.34
doughy,W,6,"['dough', 'y']",1,0.67,20.11,748.12,0.72
dour,W,4,"['d', 'our']",1,0.5,19.14,599.33,0.24
dourly,W,6,"['d', 'our', 'ly']",2,0.5,27.51,984.83,0.18
douse,W,5,"['dous', 'e']",1,0.6,19.89,694.27,0.68
doused,W,6,"['dous', 'ed']",1,0.67,21.0,700.25,0.82
douses,W,6,"['dous', 'es']",1,0.67,21.46,722.25,0.72
dousing,W,7,"['dous', 'ing']",1,0.71,20.46,679.28,0.88
dove,W,4,"['do', 've']",1,0.5,19.86,562.12,1.0
dovecot,W,7,"['do', 've', 'cot']",2,0.57,30.83,794.0,0.26
dovecote,W,8,"['do', 've', 'co', 'te']",3,0.5,37.25,685.69,0.42
dovecotes,W,9,"['do', 've', 'cot', 'es']",3,0.56,39.08,710.31,0.35
doves,W,5,"['do', 've', 's']",2,0.4,26.11,583.1,1.0
dovetail,W,8,"['dovetai', 'l']",1,0.75,21.2,650.04,0.63
dovetailed,W,10,"['dovetai', 'led']",1,0.8,25.39,747.19,0.52
dovetails,W,9,"['dovetai', 'l', 's']",2,0.67,27.45,713.25,0.66
dowdy,W,5,"['do', 'w', 'dy']",2,0.4,29.35,722.31,0.7
dowel,W,5,"['do', 'wel']",1,0.6,20.88,849.38,0.37
dowels,W,6,"['do', 'wel', 's']",2,0.5,27.13,676.43,0.35
dower,W,5,"['do', 'w', 'er']",2,0.4,25.56,699.1,0.26
down,W,4,['down'],0,0.75,9.74,529.63,1.0
downbeat,W,8,"['down', 'beat']",1,0.75,19.72,756.71,0.78
downcast,W,8,"['down', 'cast']",1,0.75,19.08,695.73,0.87
downdraught,W,11,"['down', 'dr', 'aught']",2,0.73,30.76,1070.0,0.08
downed,W,6,"['down', 'ed']",1,0.67,17.52,640.22,0.92
downer,W,6,"['down', 'er']",1,0.67,16.92,675.97,0.79
downers,W,7,"['down', 'ers']",1,0.71,19.97,778.5,0.84
downfall,W,8,"['down', 'fall']",1,0.75,19.19,584.36,1.0
downgrade,W,9,"['down', 'grade']",1,0.78,20.62,712.21,0.85
downgrades,W,10,"['down', 'grade', 's']",2,0.7,26.86,766.81,0.87
downhill,W,8,"['down', 'hill']",1,0.75,20.12,621.54,0.95
downing,W,7,"['down', 'ing']",1,0.71,16.99,704.12,0.92
downpour,W,8,"['down', 'pour']",1,0.75,20.71,654.28,0.9
downpours,W,9,"['down', 'pour', 's']",2,0.67,26.96,702.73,0.92
downright,W,9,"['down', 'right']",1,0.78,18.48,669.7,0.92
downs,W,5,"['down', 's']",1,0.6,15.99,561.08,1.0
