Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Morphessor_Scores,Reading_Time,Accuracy
buisjes,W,7,"['buis', 'jes']",1,0.71,20.87,614.65,0.87
buit,W,4,['buit'],0,0.75,11.77,646.56,0.9
buiten,W,6,['buiten'],0,0.83,9.77,587.22,0.95
buitens,W,7,"['buiten', 's']",1,0.71,15.76,643.82,0.33
buitje,W,6,"['buit', 'je']",1,0.67,20.57,735.44,0.72
buitjes,W,7,"['buit', 'jes']",1,0.71,20.79,698.61,0.62
buizen,W,6,"['buiz', 'en']",1,0.67,18.95,581.34,1.0
buizerd,W,7,"['buiz', 'erd']",1,0.71,23.79,661.31,0.95
buizerds,W,8,"['buiz', 'erd', 's']",2,0.62,29.77,686.66,0.9
bukken,W,6,"['buk', 'ken']",1,0.67,22.07,643.95,1.0
bukte,W,5,"['buk', 'te']",1,0.6,20.67,601.2,0.9
bul,W,3,"['bu', 'l']",1,0.33,18.3,532.6,0.13
bullen,W,6,"['bull', 'en']",1,0.67,17.99,604.57,0.23
bult,W,4,['bult'],0,0.75,12.39,660.35,0.9
bulten,W,6,"['bult', 'en']",1,0.67,18.61,689.14,0.9
bumper,W,6,"['bump', 'er']",1,0.67,18.84,606.56,0.92
bumpers,W,7,"['bump', 'ers']",1,0.71,20.25,656.09,0.82
bundel,W,6,"['bund', 'el']",1,0.67,19.62,559.14,1.0
bundels,W,7,"['bund', 'els']",1,0.71,22.78,614.36,0.92
bunker,W,6,['bunker'],0,0.83,12.95,618.29,0.92
bunkers,W,7,"['bunker', 's']",1,0.71,18.94,631.25,0.82
burcht,W,6,"['bur', 'cht']",1,0.67,21.5,697.61,0.95
burchten,W,8,"['bur', 'cht', 'en']",2,0.62,27.72,785.83,0.87
bureau,W,6,['bureau'],0,0.83,10.97,550.97,0.95
bureaus,W,7,"['bureau', 's']",1,0.71,16.95,608.92,1.0
buren,W,5,['buren'],0,0.8,12.39,528.18,1.0
burger,W,6,['burger'],0,0.83,10.19,560.13,1.0
burgers,W,7,"['burger', 's']",1,0.71,16.18,553.54,1.0
bus,W,3,['bus'],0,0.67,10.21,551.51,0.97
business,W,8,['business'],0,0.88,11.7,745.77,0.85
buskruit,W,8,['buskruit'],0,0.88,12.73,686.29,0.92
bussen,W,6,"['buss', 'en']",1,0.67,18.95,678.22,0.92
buste,W,5,"['bus', 'te']",1,0.6,18.15,803.53,0.46
busten,W,6,"['bus', 'ten']",1,0.67,18.9,839.38,0.26
bustes,W,6,"['bus', 'te', 's']",2,0.5,24.14,827.87,0.49
butler,W,6,"['bu', 'tl', 'er']",2,0.5,29.32,639.44,0.95
butlers,W,7,"['bu', 'tl', 'ers']",2,0.57,30.74,681.49,1.0
button,W,6,"['butt', 'on']",1,0.67,19.53,748.96,0.67
buttons,W,7,"['butt', 'ons']",1,0.71,23.03,755.86,0.59
buur,W,4,['buur'],0,0.75,11.12,555.46,1.0
buurlui,W,7,"['buur', 'lui']",1,0.71,20.41,718.9,0.28
buurman,W,7,"['buur', 'man']",1,0.71,19.38,525.95,1.0
buurt,W,5,['buurt'],0,0.8,10.9,529.26,1.0
buurten,W,7,"['buurt', 'en']",1,0.71,17.12,606.58,0.92
buurtje,W,7,"['buurt', 'je']",1,0.71,19.71,629.84,0.87
buurtjes,W,8,"['buurt', 'jes']",1,0.75,19.92,669.54,0.92
buurvrouw,W,9,"['buur', 'vrouw']",1,0.78,20.69,568.47,1.0
byte,W,4,"['by', 'te']",1,0.5,19.51,750.67,0.46
bytes,W,5,"['by', 'te', 's']",2,0.4,25.49,727.72,0.69
cacao,W,5,"['ca', 'cao']",1,0.6,21.11,749.45,0.87
cactus,W,6,"['c', 'actu', 's']",2,0.5,26.36,608.86,0.92
cadans,W,6,"['ca', 'dans']",1,0.67,19.91,747.3,0.33
cadeau,W,6,['cadeau'],0,0.83,11.63,592.32,0.97
cadeaus,W,7,"['cadeau', 's']",1,0.71,17.61,610.31,0.95
cadet,W,5,"['ca', 'de', 't']",2,0.4,25.15,720.69,0.74
caesar,W,6,"['ca', 'es', 'ar']",2,0.5,29.22,754.91,0.64
caesars,W,7,"['ca', 'esa', 'rs']",2,0.57,33.08,860.44,0.33
café,W,4,['café'],0,0.75,11.85,525.31,1.0
cafés,W,5,"['café', 's']",1,0.6,17.84,563.79,1.0
cake,W,4,['cake'],0,0.75,12.55,578.45,0.97
cakejes,W,7,"['cake', 'jes']",1,0.71,21.56,790.94,0.56
cakes,W,5,"['cake', 's']",1,0.6,18.53,674.87,0.97
camel,W,5,"['cam', 'el']",1,0.6,20.31,707.83,0.18
camper,W,6,['camper'],0,0.83,12.26,752.95,0.62
campers,W,7,"['camper', 's']",1,0.71,18.24,742.5,0.67
camping,W,7,['camping'],0,0.86,11.94,617.89,0.97
campings,W,8,"['camping', 's']",1,0.75,17.92,644.86,0.95
campus,W,6,"['campu', 's']",1,0.67,18.12,605.22,0.92
canon,W,5,"['can', 'on']",1,0.6,18.84,651.97,0.9
canons,W,6,"['can', 'ons']",1,0.67,22.33,701.93,0.77
canvas,W,6,"['canva', 's']",1,0.67,19.22,628.43,0.95
cap,W,3,['cap'],0,0.67,11.63,759.33,0.21
cape,W,4,"['cap', 'e']",1,0.5,17.84,623.62,0.82
capes,W,5,"['cap', 'es']",1,0.6,21.05,700.73,0.62
caps,W,4,"['cap', 's']",1,0.5,17.61,654.17,0.18
captain,W,7,"['capta', 'in']",1,0.71,19.35,687.0,0.59
captains,W,8,"['capta', 'ins']",1,0.75,23.03,656.53,0.54
care,W,4,"['car', 'e']",1,0.5,16.6,713.1,0.28
carré,W,5,"['car', 'r', 'é']",2,0.4,27.42,659.09,0.67
carrés,W,6,"['car', 'r', 'é', 's']",3,0.33,33.4,786.0,0.54
cartoon,W,7,"['carto', 'on']",1,0.71,19.76,633.47,1.0
cartoons,W,8,"['carto', 'ons']",1,0.75,23.25,670.19,0.95
cash,W,4,['cash'],0,0.75,12.03,566.05,1.0
cassis,W,6,"['cassi', 's']",1,0.67,19.22,722.94,0.54
cast,W,4,['cast'],0,0.75,11.5,676.9,0.79
casts,W,5,"['cast', 's']",1,0.6,17.49,704.75,0.62
causaal,W,7,"['caus', 'aal']",1,0.71,22.56,677.84,0.97
ceder,W,5,"['ced', 'er']",1,0.6,19.82,608.67,0.44
ceders,W,6,"['ced', 'ers']",1,0.67,21.24,662.0,0.23
ceintuur,W,8,"['ce', 'in', 'tuur']",2,0.62,29.81,754.9,0.9
ceintuurs,W,9,"['ce', 'int', 'uurs']",2,0.67,33.44,687.43,0.85
cel,W,3,['cel'],0,0.67,11.94,533.64,1.0
celdeur,W,7,"['cel', 'deur']",1,0.71,21.08,697.3,0.67
cellen,W,6,['cellen'],0,0.83,12.14,574.58,0.97
cello,W,5,['cello'],0,0.8,12.95,660.71,0.9
cello's,W,7,"['cello', ""'s""]",1,0.71,23.25,685.81,0.82
cement,W,6,"['c', 'ement']",1,0.67,20.26,613.08,0.95
censor,W,6,"['c', 'ens', 'or']",2,0.5,27.55,694.19,0.87
censors,W,7,"['c', 'ens', 'or', 's']",3,0.43,33.53,698.86,0.77
census,W,6,"['c', 'ens', 'us']",2,0.5,27.9,697.6,0.69
censuur,W,7,['censuur'],0,0.86,12.55,618.15,1.0
cent,W,4,['cent'],0,0.75,11.39,556.47,1.0
centen,W,6,"['cent', 'en']",1,0.67,17.61,611.74,1.0
centje,W,6,['centje'],0,0.83,12.95,577.82,0.97
centjes,W,7,"['centje', 's']",1,0.71,18.94,571.84,1.0
centra,W,6,['centra'],0,0.83,11.94,577.68,1.0
centraal,W,8,"['centra', 'al']",1,0.75,20.06,548.84,0.97
centrum,W,7,['centrum'],0,0.86,11.25,542.67,1.0
centrums,W,8,"['centrum', 's']",1,0.75,17.23,591.66,0.9
cents,W,5,"['cent', 's']",1,0.6,17.38,557.48,0.59
chalet,W,6,['chalet'],0,0.83,13.24,617.12,0.82
chalets,W,7,"['chalet', 's']",1,0.71,19.22,666.39,0.87
change,W,6,"['chan', 'ge']",1,0.67,16.92,652.0,0.56
changes,W,7,"['chan', 'ges']",1,0.71,21.21,721.36,0.36
chaos,W,5,"['chao', 's']",1,0.6,18.38,586.32,1.0
charge,W,6,"['char', 'ge']",1,0.67,16.48,724.8,0.62
charges,W,7,"['char', 'ges']",1,0.71,20.77,724.07,0.51
charmant,W,8,"['char', 'mant']",1,0.75,22.12,603.21,1.0
charme,W,6,"['char', 'me']",1,0.67,19.33,594.95,0.97
charmes,W,7,"['char', 'mes']",1,0.71,22.52,597.35,0.95
chauffeur,W,9,['chauffeur'],0,0.89,12.03,581.11,1.0
chauffeurs,W,10,"['chauffeur', 's']",1,0.8,18.02,601.66,0.97
cheddar,W,7,"['che', 'dd', 'ar']",2,0.57,31.02,808.38,0.38
chef,W,4,['chef'],0,0.75,11.2,558.68,1.0
chefs,W,5,"['chef', 's']",1,0.6,17.19,612.74,1.0
chemie,W,6,['chemie'],0,0.83,12.03,622.64,1.0
chemisch,W,8,"['chem', 'isch']",1,0.75,21.52,643.59,0.97
cheque,W,6,['cheque'],0,0.83,12.03,606.58,0.97
cheques,W,7,"['cheque', 's']",1,0.71,18.02,599.97,1.0
chic,W,4,['chic'],0,0.75,12.73,623.06,0.9
chili,W,5,"['ch', 'ili']",1,0.6,20.3,766.04,0.74
chinees,W,7,"['chine', 'es']",1,0.71,22.15,574.97,1.0
chip,W,4,['chip'],0,0.75,10.49,649.05,0.97
chipjes,W,7,"['chip', 'jes']",1,0.71,19.51,748.0,0.82
chips,W,5,"['chip', 's']",1,0.6,16.47,593.21,0.97
chique,W,6,"['chi', 'que']",1,0.67,20.76,633.57,0.95
chirurg,W,7,['chirurg'],0,0.86,11.85,598.14,0.95
chloor,W,6,['chloor'],0,0.83,12.73,655.5,0.92
christen,W,8,"['christ', 'en']",1,0.75,18.16,720.11,0.92
christus,W,8,"['christ', 'us']",1,0.75,21.12,715.03,0.92
chronisch,W,9,"['chron', 'isch']",1,0.78,22.99,663.39,1.0
chroom,W,6,['chroom'],0,0.83,12.39,688.9,0.79
chrysant,W,8,"['chry', 's', 'ant']",2,0.62,28.28,837.78,0.67
cider,W,5,"['ci', 'der']",1,0.6,19.4,691.29,0.74
cijfer,W,6,['cijfer'],0,0.83,10.62,561.49,1.0
cijfers,W,7,"['cijfer', 's']",1,0.71,16.61,521.29,1.0
cipier,W,6,"['cipi', 'er']",1,0.67,19.54,621.16,0.97
cipiers,W,7,"['cipi', 'ers']",1,0.71,20.95,662.71,0.92
circa,W,5,"['circ', 'a']",1,0.6,20.4,673.47,0.97
circuit,W,7,['circuit'],0,0.86,11.39,626.44,1.0
circuits,W,8,"['circuit', 's']",1,0.75,17.38,626.84,0.97
circus,W,6,['circus'],0,0.83,12.03,578.34,1.0
cirkel,W,6,['cirkel'],0,0.83,11.85,584.44,1.0
cirkels,W,7,"['cirkel', 's']",1,0.71,17.84,582.95,1.0
citaat,W,6,"['cit', 'aat']",1,0.67,23.76,597.41,1.0
citeer,W,6,['citeer'],0,0.83,12.95,657.51,0.9
citeert,W,7,"['citeer', 't']",1,0.71,19.59,667.09,0.95
citroen,W,7,['citroen'],0,0.86,12.73,546.26,0.97
city,W,4,['city'],0,0.75,12.14,605.71,0.72
city's,W,6,"['city', ""'s""]",1,0.67,22.44,655.65,0.59
civiel,W,6,"['ci', 'viel']",1,0.67,21.54,711.64,0.67
claim,W,5,['claim'],0,0.8,11.34,672.1,0.79
claims,W,6,"['claim', 's']",1,0.67,17.33,675.8,0.79
clan,W,4,['clan'],0,0.75,12.26,673.24,0.85
clans,W,5,"['clan', 's']",1,0.6,18.24,708.27,0.67
claxon,W,6,['claxon'],0,0.83,13.64,633.47,0.95
claxons,W,7,"['claxon', 's']",1,0.71,19.63,679.61,0.92
clean,W,5,['clean'],0,0.8,12.55,635.27,0.92
clement,W,7,"['cl', 'ement']",1,0.71,23.07,714.7,0.26
clerus,W,6,"['cl', 'er', 'us']",2,0.5,28.02,747.17,0.59
cliché,W,6,['cliché'],0,0.83,13.24,587.62,1.0
clichés,W,7,"['cliché', 's']",1,0.71,19.22,651.26,0.97
cliënt,W,6,"['cliën', 't']",1,0.67,19.37,571.26,1.0
climax,W,6,['climax'],0,0.83,13.24,625.59,0.9
clip,W,4,['clip'],0,0.75,12.26,596.64,0.92
clips,W,5,"['clip', 's']",1,0.6,18.24,669.68,0.87
close,W,5,['close'],0,0.8,12.95,599.59,0.82
clown,W,5,['clown'],0,0.8,12.39,567.35,0.97
clowns,W,6,"['clown', 's']",1,0.67,18.38,585.72,1.0
clowntje,W,8,"['clown', 'tje']",1,0.75,23.2,650.51,0.95
club,W,4,['club'],0,0.75,10.02,538.34,0.97
clubs,W,5,"['club', 's']",1,0.6,16.0,602.09,0.95
cluster,W,7,"['clust', 'er']",1,0.71,19.54,664.4,0.95
clusters,W,8,"['clust', 'ers']",1,0.75,20.95,680.37,0.82
co,W,2,['co'],0,0.5,9.97,697.61,0.49
co's,W,4,"['co', ""'s""]",1,0.5,20.27,819.67,0.1
coach,W,5,['coach'],0,0.8,11.63,568.84,0.95
coaches,W,7,"['coach', 'es']",1,0.71,21.05,661.42,0.97
coat,W,4,"['coa', 't']",1,0.5,19.19,664.71,0.36
coats,W,5,"['coa', 'ts']",1,0.6,21.68,752.33,0.54
cobra,W,5,"['co', 'bra']",1,0.6,19.72,640.87,0.97
cobra's,W,7,"['co', 'bra', ""'s""]",2,0.57,30.02,648.49,0.92
coca,W,4,"['co', 'ca']",1,0.5,19.51,736.73,0.77
cockpit,W,7,"['co', 'ck', 'pit']",2,0.57,28.52,640.13,0.97
cockpits,W,8,"['co', 'ck', 'pit', 's']",3,0.5,34.5,694.45,0.79
cocktail,W,8,['cocktail'],0,0.88,12.26,605.49,0.95
cocktails,W,9,"['cocktail', 's']",1,0.78,18.24,609.7,0.97
cocon,W,5,"['co', 'con']",1,0.6,18.83,722.39,0.9
cocons,W,6,"['co', 'con', 's']",2,0.5,24.82,695.14,0.67
code,W,4,['code'],0,0.75,10.84,558.79,1.0
codes,W,5,"['code', 's']",1,0.6,16.82,589.69,1.0
cognac,W,6,['cognac'],0,0.83,13.24,630.49,0.97
coke,W,4,['coke'],0,0.75,12.73,669.81,0.74
cokes,W,5,"['coke', 's']",1,0.6,18.71,717.73,0.46
col,W,3,['col'],0,0.67,11.85,680.0,0.18
cola,W,4,['cola'],0,0.75,13.24,550.84,0.97
cola's,W,6,"['cola', ""'s""]",1,0.67,23.54,644.63,0.97
colbert,W,7,"['col', 'bert']",1,0.71,22.66,728.46,0.74
colberts,W,8,"['col', 'bert', 's']",2,0.62,28.65,787.59,0.46
colon,W,5,"['col', 'on']",1,0.6,18.66,724.55,0.62
cols,W,4,"['col', 's']",1,0.5,17.84,680.0,0.08
colt,W,4,"['col', 't']",1,0.5,18.49,682.08,0.31
coltrui,W,7,"['col', 'trui']",1,0.71,22.22,768.87,0.54
colts,W,5,"['col', 'ts']",1,0.6,20.99,747.83,0.15
coma,W,4,"['co', 'ma']",1,0.5,17.97,614.03,0.92
coma's,W,6,"['co', 'ma', ""'s""]",2,0.5,28.27,652.31,0.95
comfort,W,7,['comfort'],0,0.86,12.55,596.05,0.97
compact,W,7,['compact'],0,0.86,12.73,610.84,0.97
compleet,W,8,"['comple', 'et']",1,0.75,21.09,558.61,1.0
complex,W,7,['complex'],0,0.86,11.45,588.61,0.97
concept,W,7,['concept'],0,0.86,11.7,575.13,1.0
concern,W,7,"['concer', 'n']",1,0.71,20.77,652.18,0.77
concerns,W,8,"['concer', 'ns']",1,0.75,24.45,703.5,0.72
concert,W,7,['concert'],0,0.86,10.75,551.87,1.0
concreet,W,8,"['concr', 'eet']",1,0.75,22.18,545.13,0.97
condoom,W,7,"['condo', 'om']",1,0.71,20.26,563.46,0.95
condooms,W,8,"['condo', 'om', 's']",2,0.62,26.25,581.14,1.0
condor,W,6,"['condo', 'r']",1,0.67,20.18,676.58,0.38
condors,W,7,"['condo', 'rs']",1,0.71,23.36,745.0,0.31
conflict,W,8,['conflict'],0,0.88,11.7,558.49,1.0
conform,W,7,"['con', 'form']",1,0.71,19.83,621.08,1.0
conga,W,5,"['con', 'ga']",1,0.6,19.09,827.0,0.28
conga's,W,7,"['con', 'ga', ""'s""]",2,0.57,29.39,660.5,0.21
congres,W,7,['congres'],0,0.86,11.94,634.53,0.97
consent,W,7,"['con', 's', 'ent']",2,0.57,26.09,770.11,0.51
constant,W,8,['constant'],0,0.88,12.73,616.92,1.0
consul,W,6,['consul'],0,0.83,12.73,649.11,0.74
consuls,W,7,"['consul', 's']",1,0.71,18.71,679.7,0.79
consult,W,7,['consult'],0,0.86,11.94,640.24,0.97
contact,W,7,['contact'],0,0.86,10.75,562.5,1.0
contant,W,7,"['cont', 'ant']",1,0.71,20.91,601.46,0.92
content,W,7,['content'],0,0.86,12.39,598.11,0.97
context,W,7,"['contex', 't']",1,0.71,19.19,609.59,1.0
contra,W,6,['contra'],0,0.83,11.45,633.84,0.97
contract,W,8,['contract'],0,0.88,10.65,626.95,1.0
contrast,W,8,"['contra', 'st']",1,0.75,18.99,573.76,0.95
convent,W,7,"['conven', 't']",1,0.71,19.03,673.7,0.56
cornflakes,W,10,['cornflakes'],0,0.9,13.24,687.15,0.92
corps,W,5,"['corp', 's']",1,0.6,18.53,725.19,0.69
correct,W,7,"['correc', 't']",1,0.71,18.27,539.92,0.95
corrupt,W,7,"['corrup', 't']",1,0.71,19.88,654.92,0.97
cottage,W,7,"['cott', 'age']",1,0.71,21.93,775.32,0.79
couch,W,5,"['co', 'uch']",1,0.6,20.34,710.29,0.18
couches,W,7,"['co', 'uch', 'es']",2,0.57,29.76,692.5,0.21
country,W,7,['country'],0,0.86,12.55,643.76,0.9
coup,W,4,['coup'],0,0.75,12.73,739.7,0.56
coupé,W,5,['coupé'],0,0.8,12.26,633.03,0.92
coupés,W,6,"['coupé', 's']",1,0.67,18.24,715.2,0.77
couplet,W,7,"['coup', 'let']",1,0.71,23.79,699.92,0.77
coupon,W,6,['coupon'],0,0.83,12.73,652.5,0.9
coupons,W,7,"['coupon', 's']",1,0.71,18.71,672.53,0.87
coups,W,5,"['coup', 's']",1,0.6,18.71,719.23,0.44
courant,W,7,['courant'],0,0.86,13.24,703.38,0.85
cover,W,5,['cover'],0,0.8,12.26,655.92,0.95
covers,W,6,"['cover', 's']",1,0.67,18.24,711.39,0.82
cowboy,W,6,['cowboy'],0,0.83,12.55,636.73,0.97
cowboys,W,7,"['cowboy', 's']",1,0.71,18.53,622.87,1.0
crèche,W,6,['crèche'],0,0.83,12.73,631.05,0.97
crèches,W,7,"['crèche', 's']",1,0.71,18.71,674.18,1.0
credit,W,6,['credit'],0,0.83,12.55,633.16,1.0
credo,W,5,"['cre', 'do']",1,0.6,20.11,686.0,0.59
credo's,W,7,"['cre', 'do', ""'s""]",2,0.57,30.41,746.38,0.46
crème,W,5,"['crè', 'me']",1,0.6,21.15,580.22,0.92
crèmes,W,6,"['crè', 'mes']",1,0.67,24.35,648.37,0.92
cricket,W,7,"['cricke', 't']",1,0.71,19.88,720.11,0.9
crises,W,6,"['cris', 'es']",1,0.67,22.37,744.78,0.54
crisis,W,6,['crisis'],0,0.83,10.55,562.72,1.0
croissant,W,9,"['croissan', 't']",1,0.78,20.28,604.95,0.97
croissants,W,10,"['croissan', 'ts']",1,0.8,22.78,676.54,1.0
cross,W,5,['cross'],0,0.8,11.39,693.3,0.87
crossen,W,7,"['cross', 'en']",1,0.71,17.61,758.94,0.85
crosses,W,7,"['cross', 'es']",1,0.71,20.82,777.71,0.28
croupier,W,8,"['croupi', 'er']",1,0.75,20.23,738.94,0.46
croupiers,W,9,"['croupi', 'ers']",1,0.78,21.64,845.38,0.38
cru,W,3,['cru'],0,0.67,12.55,686.68,0.92
cru's,W,5,"['cru', ""'s""]",1,0.6,22.84,691.17,0.31
cruciaal,W,8,['cruciaal'],0,0.88,12.95,615.59,1.0
cruise,W,6,['cruise'],0,0.83,11.85,676.33,0.95
cruises,W,7,"['cruise', 's']",1,0.71,17.84,729.03,0.9
cue,W,3,"['cu', 'e']",1,0.33,17.6,745.65,0.59
cues,W,4,"['cu', 'es']",1,0.5,20.82,721.6,0.67
culten,W,6,"['cul', 'ten']",1,0.67,20.14,816.75,0.23
cultus,W,6,"['cultu', 's']",1,0.67,18.94,668.22,0.72
cultuur,W,7,['cultuur'],0,0.86,10.49,582.74,1.0
curie,W,5,"['cur', 'ie']",1,0.6,20.41,802.92,0.38
curling,W,7,"['cur', 'ling']",1,0.71,22.4,802.5,0.26
cursor,W,6,"['curs', 'or']",1,0.67,21.22,663.82,0.92
cursors,W,7,"['curs', 'or', 's']",2,0.57,27.21,699.04,0.72
cursus,W,6,['cursus'],0,0.83,11.63,560.77,1.0
curve,W,5,"['cur', 've']",1,0.6,21.28,631.89,0.97
curven,W,6,"['cur', 'ven']",1,0.67,21.82,672.16,0.85
cut,W,3,['cut'],0,0.67,12.39,688.04,0.72
cuts,W,4,"['cut', 's']",1,0.5,18.38,745.6,0.41
cycloon,W,7,"['cyc', 'loon']",1,0.71,21.99,635.22,0.92
cyclus,W,6,"['cyclu', 's']",1,0.67,18.24,597.42,0.92
cynisch,W,7,"['cyn', 'isch']",1,0.71,22.29,666.03,0.97
daad,W,4,['daad'],0,0.75,11.5,541.68,0.97
daagde,W,6,"['daag', 'de']",1,0.67,18.98,660.17,0.92
daagje,W,6,"['daag', 'je']",1,0.67,20.14,641.5,0.28
daagjes,W,7,"['daag', 'jes']",1,0.71,20.36,690.5,0.21
daags,W,5,"['daag', 's']",1,0.6,17.33,680.73,0.87
daalde,W,6,"['daal', 'de']",1,0.67,19.27,562.97,0.97
daalden,W,7,"['daal', 'den']",1,0.71,20.63,676.47,0.82
daalder,W,7,"['daal', 'der']",1,0.71,20.31,630.5,0.38
daalders,W,8,"['daal', 'ders']",1,0.75,22.33,698.29,0.21
daalt,W,5,"['daal', 't']",1,0.6,18.27,555.82,0.97
daar,W,4,['daar'],0,0.75,10.49,524.0,1.0
daaraan,W,7,"['daar', 'aan']",1,0.71,17.46,623.3,1.0
daarbij,W,7,"['daar', 'bij']",1,0.71,18.38,517.59,1.0
daardoor,W,8,"['daar', 'door']",1,0.75,18.07,574.44,1.0
daarginds,W,9,"['daar', 'g', 'ind', 's']",3,0.56,34.79,652.91,0.9
daarheen,W,8,"['daar', 'heen']",1,0.75,20.24,553.72,1.0
daarin,W,6,"['daar', 'in']",1,0.67,17.11,580.72,1.0
daarmee,W,7,"['daar', 'mee']",1,0.71,18.44,563.97,0.97
daarna,W,6,"['daar', 'na']",1,0.67,18.33,526.13,1.0
daarnaar,W,8,"['daar', 'naar']",1,0.75,21.01,684.16,0.82
daarnaast,W,9,"['daar', 'naast']",1,0.78,21.55,608.82,0.97
daarnet,W,7,"['daar', 'net']",1,0.71,19.43,577.58,1.0
daarom,W,6,"['daar', 'om']",1,0.67,18.21,553.85,1.0
daarop,W,6,"['daar', 'op']",1,0.67,17.11,574.24,0.97
daarstraks,W,10,"['daar', 'strak', 's']",2,0.7,27.53,636.76,0.97
daartoe,W,7,"['daar', 'toe']",1,0.71,18.57,579.55,0.97
daaruit,W,7,"['daar', 'uit']",1,0.71,17.32,596.24,0.97
daarvan,W,7,"['daar', 'van']",1,0.71,19.15,556.03,0.97
daarvoor,W,8,"['daar', 'voor']",1,0.75,17.67,551.39,0.97
daas,W,4,"['daa', 's']",1,0.5,18.71,690.4,0.21
dacht,W,5,"['d', 'acht']",1,0.6,16.86,587.89,0.97
dachten,W,7,"['d', 'acht', 'en']",2,0.57,23.08,586.74,0.97
dadel,W,5,"['da', 'del']",1,0.6,19.13,629.46,0.95
dadels,W,6,"['dad', 'els']",1,0.67,22.43,617.82,0.97
daden,W,5,"['dad', 'en']",1,0.6,17.72,614.82,0.9
dader,W,5,['dader'],0,0.8,12.73,535.84,0.97
daders,W,6,['daders'],0,0.83,12.95,592.33,1.0
dag,W,3,['dag'],0,0.67,9.8,557.62,0.97
dagblad,W,7,"['dag', 'blad']",1,0.71,19.29,608.18,1.0
dagboek,W,7,"['dag', 'boek']",1,0.71,18.75,558.05,1.0
dagen,W,5,['dagen'],0,0.8,12.14,641.26,0.95
daggen,W,6,"['dag', 'gen']",1,0.67,19.01,606.0,0.03
dagje,W,5,"['dag', 'je']",1,0.6,18.61,552.73,0.95
dagjes,W,6,"['dag', 'jes']",1,0.67,18.82,631.71,0.92
daglicht,W,8,"['dag', 'licht']",1,0.75,17.93,558.29,1.0
dagtaak,W,7,"['dag', 'taak']",1,0.71,20.51,674.21,0.87
dak,W,3,['dak'],0,0.67,10.67,545.38,1.0
daken,W,5,"['dak', 'en']",1,0.6,16.89,614.11,0.92
dakgoot,W,7,"['dak', 'goo', 't']",2,0.57,28.12,638.74,0.97
dakje,W,5,"['dak', 'je']",1,0.6,19.48,559.4,0.9
dakjes,W,6,"['dak', 'jes']",1,0.67,19.69,572.76,0.95
dakpan,W,6,"['dak', 'pan']",1,0.67,20.25,614.0,0.97
dakraam,W,7,"['da', 'kraam']",1,0.71,20.34,635.27,0.95
dal,W,3,['dal'],0,0.67,10.75,559.19,0.95
dalen,W,5,"['dal', 'en']",1,0.6,16.97,580.13,1.0
dalend,W,6,"['dal', 'end']",1,0.67,19.47,580.51,0.95
daling,W,6,"['dal', 'ing']",1,0.67,18.75,619.24,1.0
dam,W,3,['dam'],0,0.67,10.67,614.37,0.95
dame,W,4,['dame'],0,0.75,12.39,610.31,1.0
dames,W,5,['dames'],0,0.8,11.77,551.41,1.0
dammen,W,6,"['damm', 'en']",1,0.67,19.17,664.19,0.85
damp,W,4,['damp'],0,0.75,12.14,565.82,1.0
dampen,W,6,"['damp', 'en']",1,0.67,18.36,565.18,1.0
dampend,W,7,"['damp', 'end']",1,0.71,20.86,678.24,0.95
dampkring,W,9,"['damp', 'kring']",1,0.78,22.31,687.19,0.92
dan,W,3,['dan'],0,0.67,11.16,604.72,0.92
dancing,W,7,"['danc', 'ing']",1,0.71,21.24,640.06,0.92
dancings,W,8,"['danc', 'ings']",1,0.75,19.99,718.97,0.95
dandy,W,5,"['dan', 'dy']",1,0.6,21.77,769.53,0.49
dandy's,W,7,"['dan', 'dy', ""'s""]",2,0.57,32.07,724.64,0.41
danig,W,5,"['dan', 'ig']",1,0.6,19.98,689.35,0.79
dank,W,4,['dank'],0,0.75,11.16,613.84,0.97
dankbaar,W,8,"['dank', 'baar']",1,0.75,20.06,559.26,1.0
danken,W,6,"['dank', 'en']",1,0.67,17.38,624.65,0.9
dankt,W,5,"['dank', 't']",1,0.6,17.8,598.46,0.92
dankte,W,6,"['dank', 'te']",1,0.67,19.1,675.55,0.92
dankzij,W,7,"['dank', 'zij']",1,0.71,20.23,554.64,1.0
dans,W,4,['dans'],0,0.75,10.37,559.86,0.92
dansen,W,6,"['dans', 'en']",1,0.67,16.59,533.24,0.97
dansend,W,7,"['dans', 'end']",1,0.71,19.08,572.79,0.97
danser,W,6,"['dans', 'er']",1,0.67,16.95,584.31,1.0
dansers,W,7,"['dans', 'ers']",1,0.71,18.36,573.64,1.0
dansje,W,6,"['dans', 'je']",1,0.67,19.17,535.38,0.97
dansjes,W,7,"['dans', 'jes']",1,0.71,19.39,567.49,0.97
danst,W,5,"['dans', 't']",1,0.6,17.01,588.39,0.97
danste,W,6,"['dans', 'te']",1,0.67,18.31,625.89,0.97
dansten,W,7,"['dans', 'ten']",1,0.71,19.06,628.97,0.97
dansvloer,W,9,"['dans', 'vloer']",1,0.78,20.54,580.76,0.97
dapper,W,6,"['d', 'app', 'er']",2,0.5,23.82,575.66,1.0
dar,W,3,"['d', 'ar']",1,0.33,17.21,662.8,0.26
darm,W,4,['darm'],0,0.75,11.85,551.82,1.0
