,Unnamed: 0,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
11862,11862,trate,N,5,"['tra', '##te']",1,0.6
11863,11863,traten,N,6,"['tra', '##ten']",1,0.67
11864,11864,trater,N,6,"['tra', '##ter']",1,0.67
11865,11865,tratiem,N,7,"['tra', '##t', '##ie', '##m']",3,0.43
11866,11866,tratijt,N,7,"['tra', '##t', '##ij', '##t']",3,0.43
11867,11867,trauwer,N,7,"['tra', '##uw', '##er']",2,0.57
11868,11868,travaar,N,7,"['tra', '##v', '##aar']",2,0.57
11869,11869,traver,N,6,"['tra', '##ver']",1,0.67
11870,11870,trecht,N,6,"['t', '##re', '##cht']",2,0.5
11871,11871,treen,N,5,"['t', '##ree', '##n']",2,0.4
11872,11872,treepje,N,7,"['t', '##ree', '##p', '##je']",3,0.43
11873,11873,treertjes,N,9,"['t', '##ree', '##r', '##t', '##jes']",4,0.44
11874,11874,treet,N,5,"['t', '##ree', '##t']",2,0.4
11875,11875,treg,N,4,"['t', '##re', '##g']",2,0.25
11876,11876,tregen,N,6,"['t', '##re', '##gen']",2,0.5
11877,11877,treiger,N,7,"['t', '##re', '##ige', '##r']",3,0.43
11878,11878,treinvijs,N,9,"['t', '##re', '##in', '##v', '##ij', '##s']",5,0.33
11879,11879,treiren,N,7,"['t', '##re', '##ire', '##n']",3,0.43
11880,11880,treisend,N,8,"['t', '##re', '##is', '##en', '##d']",4,0.38
11881,11881,treitels,N,8,"['t', '##re', '##ite', '##l', '##s']",4,0.38
11882,11882,trekend,N,7,"['t', '##re', '##kend']",2,0.57
11883,11883,treker,N,6,"['t', '##re', '##ker']",2,0.5
11884,11884,trekers,N,7,"['t', '##re', '##ker', '##s']",3,0.43
11885,11885,trel,N,4,"['t', '##re', '##l']",2,0.25
11886,11886,trelen,N,6,"['t', '##re', '##len']",2,0.5
11887,11887,tremer,N,6,"['t', '##re', '##mer']",2,0.5
11888,11888,tremheid,N,8,"['t', '##re', '##m', '##heid']",3,0.5
11889,11889,trep,N,4,"['t', '##re', '##p']",2,0.25
11890,11890,trepen,N,6,"['t', '##re', '##pen']",2,0.5
11891,11891,treppel,N,7,"['t', '##re', '##pp', '##el']",3,0.43
11892,11892,treppels,N,8,"['t', '##re', '##pp', '##els']",3,0.5
11893,11893,treppen,N,7,"['t', '##re', '##pp', '##en']",3,0.43
11894,11894,trerk,N,5,"['t', '##re', '##r', '##k']",3,0.2
11895,11895,tret,N,4,"['t', '##re', '##t']",2,0.25
11896,11896,treten,N,6,"['t', '##re', '##ten']",2,0.5
11897,11897,tretend,N,7,"['t', '##re', '##ten', '##d']",3,0.43
11898,11898,treter,N,6,"['t', '##re', '##ter']",2,0.5
11899,11899,treters,N,7,"['t', '##re', '##ter', '##s']",3,0.43
11900,11900,tretje,N,6,"['t', '##re', '##t', '##je']",3,0.33
11901,11901,tretjes,N,7,"['t', '##re', '##t', '##jes']",3,0.43
11902,11902,trets,N,5,"['t', '##re', '##t', '##s']",3,0.2
11903,11903,tretten,N,7,"['t', '##re', '##t', '##ten']",3,0.43
11904,11904,treurpice,N,9,"['t', '##re', '##ur', '##p', '##ic', '##e']",5,0.33
11905,11905,treutje,N,7,"['t', '##re', '##ut', '##je']",3,0.43
11906,11906,treutjes,N,8,"['t', '##re', '##ut', '##jes']",3,0.5
11907,11907,treve,N,5,"['t', '##re', '##ve']",2,0.4
11908,11908,trib,N,4,"['t', '##r', '##i', '##b']",3,0.0
11909,11909,trid,N,4,"['t', '##r', '##id']",2,0.25
11910,11910,tridiek,N,7,"['t', '##r', '##id', '##iek']",3,0.43
11911,11911,trie,N,4,"['t', '##r', '##ie']",2,0.25
11912,11912,trieden,N,7,"['t', '##r', '##ie', '##den']",3,0.43
11913,11913,trieers,N,7,"['t', '##r', '##ie', '##ers']",3,0.43
11914,11914,trief,N,5,"['t', '##r', '##ief']",2,0.4
11915,11915,triemen,N,7,"['t', '##r', '##ie', '##men']",3,0.43
11916,11916,trieren,N,7,"['t', '##r', '##ier', '##en']",3,0.43
11917,11917,triesje,N,7,"['t', '##r', '##ies', '##je']",3,0.43
11918,11918,trieven,N,7,"['t', '##r', '##ie', '##ven']",3,0.43
11919,11919,triezen,N,7,"['t', '##r', '##ie', '##zen']",3,0.43
11920,11920,trik,N,4,"['t', '##r', '##ik']",2,0.25
11921,11921,trikje,N,6,"['t', '##r', '##ik', '##je']",3,0.33
11922,11922,trikjes,N,7,"['t', '##r', '##ik', '##jes']",3,0.43
11923,11923,trikken,N,7,"['t', '##r', '##ik', '##ken']",3,0.43
11924,11924,trikkers,N,8,"['t', '##r', '##ik', '##ker', '##s']",4,0.38
11925,11925,trilaal,N,7,"['t', '##r', '##il', '##aal']",3,0.43
11926,11926,triliek,N,7,"['t', '##r', '##il', '##iek']",3,0.43
11927,11927,trilkant,N,8,"['t', '##r', '##il', '##k', '##ant']",4,0.38
11928,11928,trimboos,N,8,"['t', '##r', '##im', '##b', '##oo', '##s']",5,0.25
11929,11929,trimes,N,6,"['t', '##r', '##im', '##es']",3,0.33
11930,11930,trin,N,4,"['t', '##r', '##in']",2,0.25
11931,11931,trinde,N,6,"['t', '##r', '##ind', '##e']",3,0.33
11932,11932,trinden,N,7,"['t', '##r', '##ind', '##en']",3,0.43
11933,11933,trinders,N,8,"['t', '##r', '##ind', '##ers']",3,0.5
11934,11934,tringen,N,7,"['t', '##r', '##ingen']",2,0.57
11935,11935,tringent,N,8,"['t', '##r', '##ingen', '##t']",3,0.5
11936,11936,trippe,N,6,"['t', '##r', '##ip', '##p', '##e']",4,0.17
11937,11937,trirué,N,6,"['t', '##r', '##ir', '##u', '##é']",4,0.17
11938,11938,tris,N,4,"['t', '##r', '##is']",2,0.25
11939,11939,trito,N,5,"['t', '##r', '##it', '##o']",3,0.2
11940,11940,tritryx,N,7,"['t', '##r', '##it', '##r', '##y', '##x']",5,0.14
11941,11941,tritten,N,7,"['t', '##r', '##it', '##ten']",3,0.43
11942,11942,triwaat,N,7,"['t', '##r', '##i', '##w', '##aat']",4,0.29
11943,11943,tro's,N,5,"['t', '##ro', ""'"", 's']",3,0.2
11944,11944,trobber,N,7,"['t', '##ro', '##b', '##ber']",3,0.43
11945,11945,troccoir,N,8,"['t', '##ro', '##c', '##c', '##o', '##ir']",5,0.25
11946,11946,troccoirs,N,9,"['t', '##ro', '##c', '##c', '##o', '##ir', '##s']",6,0.22
11947,11947,troche,N,6,"['t', '##ro', '##ch', '##e']",3,0.33
11948,11948,trocks,N,6,"['t', '##ro', '##c', '##k', '##s']",4,0.17
11949,11949,trode,N,5,"['t', '##ro', '##de']",2,0.4
11950,11950,troden,N,6,"['t', '##ro', '##den']",2,0.5
11951,11951,troede,N,6,"['t', '##ro', '##ed', '##e']",3,0.33
11952,11952,troedt,N,6,"['t', '##ro', '##ed', '##t']",3,0.33
11953,11953,troeg,N,5,"['t', '##ro', '##eg']",2,0.4
11954,11954,troegers,N,8,"['t', '##ro', '##eg', '##ers']",3,0.5
11955,11955,troeheid,N,8,"['t', '##ro', '##e', '##heid']",3,0.5
11956,11956,troeiing,N,8,"['t', '##ro', '##e', '##i', '##ing']",4,0.38
11957,11957,troek,N,5,"['t', '##ro', '##ek']",2,0.4
11958,11958,troempjes,N,9,"['t', '##ro', '##em', '##p', '##jes']",4,0.44
11959,11959,troen,N,5,"['t', '##ro', '##en']",2,0.4
11960,11960,troerde,N,7,"['t', '##ro', '##er', '##de']",3,0.43
11961,11961,troerden,N,8,"['t', '##ro', '##er', '##den']",3,0.5
11962,11962,troes,N,5,"['t', '##ro', '##es']",2,0.4
11963,11963,troesde,N,7,"['t', '##ro', '##es', '##de']",3,0.43
11964,11964,troest,N,6,"['t', '##ro', '##es', '##t']",3,0.33
11965,11965,troeten,N,7,"['t', '##ro', '##eten']",2,0.57
11966,11966,troetje,N,7,"['t', '##ro', '##et', '##je']",3,0.43
11967,11967,troetjes,N,8,"['t', '##ro', '##et', '##jes']",3,0.5
11968,11968,troevers,N,8,"['t', '##ro', '##e', '##ver', '##s']",4,0.38
11969,11969,troewer,N,7,"['t', '##ro', '##e', '##wer']",3,0.43
11970,11970,troewers,N,8,"['t', '##ro', '##e', '##wer', '##s']",4,0.38
11971,11971,troezen,N,7,"['t', '##ro', '##e', '##zen']",3,0.43
11972,11972,troffiers,N,9,"['t', '##ro', '##ff', '##ier', '##s']",4,0.44
11973,11973,trogast,N,7,"['t', '##ro', '##g', '##ast']",3,0.43
11974,11974,trogel,N,6,"['t', '##ro', '##gel']",2,0.5
11975,11975,trogment,N,8,"['t', '##ro', '##g', '##men', '##t']",4,0.38
11976,11976,trokan,N,6,"['t', '##ro', '##k', '##an']",3,0.33
11977,11977,tronde,N,6,"['t', '##ron', '##de']",2,0.5
11978,11978,tronden,N,7,"['t', '##ron', '##den']",2,0.57
11979,11979,tronder,N,7,"['t', '##ron', '##der']",2,0.57
11980,11980,trone,N,5,"['t', '##ron', '##e']",2,0.4
11981,11981,trongen,N,7,"['t', '##ron', '##gen']",2,0.57
11982,11982,tronkend,N,8,"['t', '##ron', '##kend']",2,0.62
11983,11983,trons,N,5,"['t', '##ron', '##s']",2,0.4
11984,11984,tront,N,5,"['t', '##ron', '##t']",2,0.4
11985,11985,trontaat,N,8,"['t', '##ron', '##t', '##aat']",3,0.5
11986,11986,troodjes,N,8,"['t', '##ro', '##od', '##jes']",3,0.5
11987,11987,troogste,N,8,"['t', '##ro', '##og', '##ste']",3,0.5
11988,11988,trooide,N,7,"['t', '##ro', '##o', '##ide']",3,0.43
11989,11989,trooiden,N,8,"['t', '##ro', '##o', '##iden']",3,0.5
11990,11990,trooiring,N,9,"['t', '##ro', '##o', '##ir', '##ing']",4,0.44
11991,11991,troom,N,5,"['t', '##ro', '##om']",2,0.4
11992,11992,troomde,N,7,"['t', '##ro', '##om', '##de']",3,0.43
11993,11993,troomden,N,8,"['t', '##ro', '##om', '##den']",3,0.5
11994,11994,troot,N,5,"['t', '##ro', '##ot']",2,0.4
11995,11995,trop,N,4,"['t', '##ro', '##p']",2,0.25
11996,11996,tropt,N,5,"['t', '##ro', '##pt']",2,0.4
11997,11997,troten,N,6,"['t', '##ro', '##ten']",2,0.5
11998,11998,troterf,N,7,"['t', '##ro', '##ter', '##f']",3,0.43
11999,11999,trou,N,4,"['t', '##ro', '##u']",2,0.25
12000,12000,troudt,N,6,"['t', '##ro', '##ud', '##t']",3,0.33
12001,12001,troup,N,5,"['t', '##ro', '##u', '##p']",3,0.2
12002,12002,truffen,N,7,"['t', '##ru', '##ff', '##en']",3,0.43
12003,12003,truft,N,5,"['t', '##ru', '##ft']",2,0.4
12004,12004,truggen,N,7,"['t', '##ru', '##ggen']",2,0.57
12005,12005,truikje,N,7,"['t', '##ru', '##ik', '##je']",3,0.43
12006,12006,truin,N,5,"['t', '##ru', '##in']",2,0.4
12007,12007,truis,N,5,"['t', '##ru', '##is']",2,0.4
12008,12008,truit,N,5,"['t', '##ru', '##it']",2,0.4
12009,12009,truitinst,N,9,"['t', '##ru', '##it', '##in', '##st']",4,0.44
12010,12010,trukt,N,5,"['t', '##ru', '##kt']",2,0.4
12011,12011,trullen,N,7,"['t', '##ru', '##l', '##len']",3,0.43
12012,12012,trums,N,5,"['t', '##ru', '##m', '##s']",3,0.2
12013,12013,trune,N,5,"['t', '##ru', '##ne']",2,0.4
12014,12014,trunes,N,6,"['t', '##ru', '##ne', '##s']",3,0.33
12015,12015,truswerk,N,8,"['t', '##ru', '##s', '##werk']",3,0.5
12016,12016,trutte,N,6,"['t', '##ru', '##t', '##te']",3,0.33
12017,12017,tsaal,N,5,"['t', '##s', '##aal']",2,0.4
12018,12018,tsaan,N,5,"['t', '##s', '##aan']",2,0.4
12019,12019,tsalling,N,8,"['t', '##s', '##al', '##l', '##ing']",4,0.38
12020,12020,tsjelk,N,6,"['t', '##s', '##je', '##l', '##k']",4,0.17
12021,12021,tuc,N,3,"['t', '##uc']",1,0.33
12022,12022,tuff,N,4,"['t', '##u', '##ff']",2,0.25
12023,12023,tug,N,3,"['t', '##ug']",1,0.33
12024,12024,tuidel,N,6,"['t', '##uid', '##el']",2,0.5
12025,12025,tuik,N,4,"['t', '##ui', '##k']",2,0.25
12026,12026,tuike,N,5,"['t', '##ui', '##ke']",2,0.4
12027,12027,tuiken,N,6,"['t', '##ui', '##ken']",2,0.5
12028,12028,tuiker,N,6,"['t', '##ui', '##ker']",2,0.5
12029,12029,tuikhui,N,7,"['t', '##ui', '##k', '##h', '##ui']",4,0.29
12030,12030,tuile,N,5,"['t', '##ui', '##le']",2,0.4
12031,12031,tuilig,N,6,"['t', '##ui', '##l', '##ig']",3,0.33
12032,12032,tuilt,N,5,"['t', '##ui', '##l', '##t']",3,0.2
12033,12033,tuim,N,4,"['t', '##uim']",1,0.5
12034,12034,tuimden,N,7,"['t', '##uim', '##den']",2,0.57
12035,12035,tuip,N,4,"['t', '##ui', '##p']",2,0.25
12036,12036,tuipen,N,6,"['t', '##ui', '##pen']",2,0.5
12037,12037,tuirel,N,6,"['t', '##ui', '##re', '##l']",3,0.33
12038,12038,tuisloos,N,8,"['t', '##uis', '##l', '##oo', '##s']",4,0.38
12039,12039,tuits,N,5,"['t', '##uit', '##s']",2,0.4
12040,12040,tuiven,N,6,"['t', '##ui', '##ven']",2,0.5
12041,12041,tuivend,N,7,"['t', '##ui', '##ven', '##d']",3,0.43
12042,12042,tuizen,N,6,"['t', '##ui', '##zen']",2,0.5
12043,12043,tuizer,N,6,"['t', '##ui', '##ze', '##r']",3,0.33
12044,12044,tuizers,N,7,"['t', '##ui', '##ze', '##r', '##s']",4,0.29
12045,12045,tulps,N,5,"['t', '##ul', '##p', '##s']",3,0.2
12046,12046,tult,N,4,"['t', '##ul', '##t']",2,0.25
12047,12047,tum,N,3,"['t', '##um']",1,0.33
12048,12048,tumeur,N,6,"['t', '##um', '##e', '##ur']",3,0.33
12049,12049,tumong,N,6,"['t', '##um', '##ong']",2,0.5
12050,12050,tump,N,4,"['t', '##um', '##p']",2,0.25
12051,12051,tumps,N,5,"['t', '##um', '##p', '##s']",3,0.2
12052,12052,tumuur,N,6,"['t', '##um', '##uur']",2,0.5
12053,12053,tun,N,3,"['t', '##un']",1,0.33
12054,12054,tunstjes,N,8,"['t', '##un', '##st', '##jes']",3,0.5
12055,12055,tup,N,3,"['t', '##u', '##p']",2,0.0
12056,12056,tus,N,3,"['t', '##us']",1,0.33
12057,12057,tusjes,N,6,"['t', '##us', '##jes']",2,0.5
12058,12058,tuslen,N,6,"['t', '##us', '##len']",2,0.5
12059,12059,tust,N,4,"['t', '##ust']",1,0.5
12060,12060,tusten,N,6,"['t', '##ust', '##en']",2,0.5
12061,12061,tustig,N,6,"['t', '##ust', '##ig']",2,0.5
12062,12062,tuszen,N,6,"['t', '##us', '##zen']",2,0.5
12063,12063,tuurbraad,N,9,"['t', '##uur', '##br', '##aad']",3,0.56
12064,12064,tuve,N,4,"['t', '##u', '##ve']",2,0.25
12065,12065,tuven,N,5,"['t', '##u', '##ven']",2,0.4
12066,12066,tuwaan,N,6,"['t', '##uw', '##aan']",2,0.5
12067,12067,twaakte,N,7,"['t', '##w', '##aakt', '##e']",3,0.43
12068,12068,twaakten,N,8,"['t', '##w', '##aakt', '##en']",3,0.5
12069,12069,twaatje,N,7,"['t', '##w', '##aat', '##je']",3,0.43
12070,12070,twaatjes,N,8,"['t', '##w', '##aat', '##jes']",3,0.5
12071,12071,tweekte,N,7,"['twee', '##kt', '##e']",2,0.57
12072,12072,tweekten,N,8,"['twee', '##kt', '##en']",2,0.62
12073,12073,tweelde,N,7,"['twee', '##l', '##de']",2,0.57
12074,12074,tweelden,N,8,"['twee', '##l', '##den']",2,0.62
12075,12075,tweeles,N,7,"['twee', '##le', '##s']",2,0.57
12076,12076,twees,N,5,"['twee', '##s']",1,0.6
12077,12077,tweewaarts,N,10,"['twee', '##w', '##aar', '##t', '##s']",4,0.5
12078,12078,twi,N,3,"['t', '##w', '##i']",2,0.0
12079,12079,twij,N,4,"['t', '##wij']",1,0.5
12080,12080,twijd,N,5,"['t', '##wij', '##d']",2,0.4
12081,12081,twijging,N,8,"['t', '##wij', '##g', '##ing']",3,0.5
12082,12082,twijlen,N,7,"['t', '##wij', '##len']",2,0.57
12083,12083,twijring,N,8,"['t', '##wij', '##r', '##ing']",3,0.5
12084,12084,twikken,N,7,"['t', '##w', '##ik', '##ken']",3,0.43
12085,12085,twing,N,5,"['t', '##w', '##ing']",2,0.4
12086,12086,twior,N,5,"['t', '##w', '##io', '##r']",3,0.2
12087,12087,twipten,N,7,"['t', '##w', '##ip', '##ten']",3,0.43
12088,12088,twistie,N,7,"['t', '##w', '##ist', '##ie']",3,0.43
12089,12089,twitten,N,7,"['t', '##w', '##it', '##ten']",3,0.43
12090,12090,tycis,N,5,"['t', '##y', '##c', '##is']",3,0.2
12091,12091,tyfeet,N,6,"['t', '##y', '##f', '##ee', '##t']",4,0.17
12092,12092,tynchroot,N,9,"['t', '##y', '##n', '##ch', '##ro', '##ot']",5,0.33
12093,12093,typand,N,6,"['t', '##y', '##p', '##and']",3,0.33
12094,12094,typarts,N,7,"['t', '##y', '##p', '##art', '##s']",4,0.29
12095,12095,tysaans,N,7,"['t', '##y', '##s', '##aan', '##s']",4,0.29
12096,12096,uc,N,2,"['u', '##c']",1,0.0
12097,12097,udep,N,4,"['u', '##de', '##p']",2,0.25
12098,12098,ues,N,3,"['u', '##es']",1,0.33
12099,12099,uf,N,2,"['u', '##f']",1,0.0
12100,12100,uigen,N,5,"['u', '##igen']",1,0.6
12101,12101,uik,N,3,"['u', '##ik']",1,0.33
12102,12102,uilbaar,N,7,"['u', '##il', '##baar']",2,0.57
12103,12103,uilt,N,4,"['u', '##il', '##t']",2,0.25
12104,12104,uindien,N,7,"['u', '##ind', '##ien']",2,0.57
12105,12105,uip,N,3,"['u', '##ip']",1,0.33
12106,12106,uipen,N,5,"['u', '##ip', '##en']",2,0.4
12107,12107,uisbal,N,6,"['u', '##is', '##b', '##al']",3,0.33
12108,12108,uisheid,N,7,"['u', '##is', '##heid']",2,0.57
12109,12109,uishouw,N,7,"['u', '##is', '##hou', '##w']",3,0.43
12110,12110,uislang,N,7,"['u', '##is', '##l', '##ang']",3,0.43
12111,12111,uismaal,N,7,"['u', '##is', '##maal']",2,0.57
12112,12112,uisschaak,N,9,"['u', '##iss', '##ch', '##aak']",3,0.56
12113,12113,uisschet,N,8,"['u', '##iss', '##ch', '##et']",3,0.5
12114,12114,uist,N,4,"['u', '##ist']",1,0.5
12115,12115,uistje,N,6,"['u', '##ist', '##je']",2,0.5
12116,12116,uiswaart,N,8,"['u', '##is', '##w', '##aar', '##t']",4,0.38
12117,12117,uitbocht,N,8,"['uit', '##b', '##ocht']",2,0.62
12118,12118,uitboon,N,7,"['uit', '##b', '##oon']",2,0.57
12119,12119,uite,N,4,"['uit', '##e']",1,0.5
12120,12120,uiter,N,5,"['uit', '##er']",1,0.6
12121,12121,uitgeep,N,7,"['uit', '##ge', '##e', '##p']",3,0.43
12122,12122,uitgoek,N,7,"['uit', '##g', '##oek']",2,0.57
12123,12123,uitheer,N,7,"['uit', '##he', '##er']",2,0.57
12124,12124,uitmoot,N,7,"['uit', '##m', '##oot']",2,0.57
12125,12125,uitmorst,N,8,"['uit', '##m', '##or', '##st']",3,0.5
12126,12126,uitrecht,N,8,"['uit', '##re', '##cht']",2,0.62
12127,12127,uitrem,N,6,"['uit', '##re', '##m']",2,0.5
12128,12128,uitslocht,N,9,"['uit', '##sl', '##ocht']",2,0.67
12129,12129,uitsten,N,7,"['uit', '##sten']",1,0.71
12130,12130,uitstes,N,7,"['uit', '##ste', '##s']",2,0.57
12131,12131,uitters,N,7,"['uit', '##ter', '##s']",2,0.57
12132,12132,uituit,N,6,"['uit', '##uit']",1,0.67
12133,12133,uitvaak,N,7,"['uit', '##v', '##aak']",2,0.57
12134,12134,uiven,N,5,"['u', '##iv', '##en']",2,0.4
12135,12135,umat,N,4,"['u', '##ma', '##t']",2,0.25
12136,12136,umats,N,5,"['u', '##ma', '##t', '##s']",3,0.2
12137,12137,un,N,2,"['u', '##n']",1,0.0
12138,12138,unen,N,4,"['u', '##nen']",1,0.5
12139,12139,uness,N,5,"['u', '##ne', '##ss']",2,0.4
12140,12140,urbant,N,6,"['u', '##r', '##b', '##ant']",3,0.33
12141,12141,urke,N,4,"['u', '##r', '##ke']",2,0.25
12142,12142,us,N,2,"['u', '##s']",1,0.0
12143,12143,uten,N,4,"['u', '##ten']",1,0.5
12144,12144,utens,N,5,"['u', '##ten', '##s']",2,0.4
12145,12145,utep,N,4,"['u', '##te', '##p']",2,0.25
12146,12146,utief,N,5,"['u', '##t', '##ief']",2,0.4
12147,12147,uug,N,3,"['u', '##ug']",1,0.33
12148,12148,uurbert,N,7,"['u', '##ur', '##ber', '##t']",3,0.43
12149,12149,uurtijk,N,7,"['u', '##ur', '##t', '##ijk']",3,0.43
12150,12150,uurvens,N,7,"['u', '##ur', '##ven', '##s']",3,0.43
12151,12151,vaadnis,N,7,"['v', '##aad', '##n', '##is']",3,0.43
12152,12152,vaagal,N,6,"['v', '##aag', '##al']",2,0.5
12153,12153,vaai,N,4,"['v', '##aa', '##i']",2,0.25
12154,12154,vaaitje,N,7,"['v', '##aa', '##it', '##je']",3,0.43
12155,12155,vaaitjes,N,8,"['v', '##aa', '##it', '##jes']",3,0.5
12156,12156,vaakeer,N,7,"['v', '##aak', '##eer']",2,0.57
12157,12157,vaakheid,N,8,"['v', '##aak', '##heid']",2,0.62
12158,12158,vaakt,N,5,"['v', '##aakt']",1,0.6
12159,12159,vaalde,N,6,"['v', '##aal', '##de']",2,0.5
12160,12160,vaalden,N,7,"['v', '##aal', '##den']",2,0.57
12161,12161,vaalplaat,N,9,"['v', '##aal', '##pl', '##aat']",3,0.56
12162,12162,vaaltje,N,7,"['v', '##aal', '##t', '##je']",3,0.43
12163,12163,vaaltjes,N,8,"['v', '##aal', '##t', '##jes']",3,0.5
12164,12164,vaanbrags,N,9,"['v', '##aan', '##br', '##ag', '##s']",4,0.44
12165,12165,vaantoog,N,8,"['v', '##aan', '##t', '##oog']",3,0.5
12166,12166,vaarbui,N,7,"['v', '##aar', '##b', '##ui']",3,0.43
12167,12167,vaarbuit,N,8,"['v', '##aar', '##b', '##uit']",3,0.5
12168,12168,vaardal,N,7,"['v', '##aar', '##d', '##al']",3,0.43
12169,12169,vaardenk,N,8,"['v', '##aar', '##den', '##k']",3,0.5
12170,12170,vaareen,N,7,"['v', '##aar', '##een']",2,0.57
12171,12171,vaarkrig,N,8,"['v', '##aar', '##k', '##r', '##ig']",4,0.38
12172,12172,vaarruil,N,8,"['v', '##aar', '##ru', '##il']",3,0.5
12173,12173,vaartslag,N,9,"['v', '##aar', '##t', '##sl', '##ag']",4,0.44
12174,12174,vaatde,N,6,"['v', '##aat', '##de']",2,0.5
12175,12175,vaatst,N,6,"['v', '##aat', '##st']",2,0.5
12176,12176,vade,N,4,"['v', '##ad', '##e']",2,0.25
12177,12177,vaden,N,5,"['v', '##ad', '##en']",2,0.4
12178,12178,vaken,N,5,"['v', '##ak', '##en']",2,0.4
12179,12179,vakheid,N,7,"['v', '##ak', '##heid']",2,0.57
12180,12180,vakmacht,N,8,"['v', '##ak', '##ma', '##cht']",3,0.5
12181,12181,vaksind,N,7,"['v', '##ak', '##s', '##ind']",3,0.43
12182,12182,vakste,N,6,"['v', '##ak', '##ste']",2,0.5
12183,12183,vakvleep,N,8,"['v', '##ak', '##v', '##le', '##e', '##p']",5,0.25
12184,12184,vakzeep,N,7,"['v', '##ak', '##ze', '##e', '##p']",4,0.29
12185,12185,valam,N,5,"['v', '##al', '##am']",2,0.4
12186,12186,valeet,N,6,"['v', '##ale', '##et']",2,0.5
12187,12187,valen,N,5,"['v', '##alen']",1,0.6
12188,12188,valers,N,6,"['v', '##ale', '##r', '##s']",3,0.33
12189,12189,valhui,N,6,"['v', '##al', '##h', '##ui']",3,0.33
12190,12190,valing,N,6,"['v', '##al', '##ing']",2,0.5
12191,12191,valker,N,6,"['v', '##al', '##ker']",2,0.5
12192,12192,vallaan,N,7,"['v', '##al', '##l', '##aan']",3,0.43
12193,12193,valle,N,5,"['v', '##al', '##le']",2,0.4
12194,12194,valloor,N,7,"['v', '##al', '##l', '##oor']",3,0.43
12195,12195,valmsten,N,8,"['v', '##al', '##m', '##sten']",3,0.5
12196,12196,valschok,N,8,"['v', '##als', '##ch', '##ok']",3,0.5
12197,12197,valsen,N,6,"['v', '##als', '##en']",2,0.5
12198,12198,valsend,N,7,"['v', '##als', '##en', '##d']",3,0.43
12199,12199,valsens,N,7,"['v', '##als', '##ens']",2,0.57
12200,12200,valvijl,N,7,"['v', '##al', '##v', '##ij', '##l']",4,0.29
12201,12201,vam,N,3,"['v', '##am']",1,0.33
12202,12202,vamme,N,5,"['v', '##am', '##me']",2,0.4
12203,12203,vammen,N,6,"['v', '##am', '##men']",2,0.5
12204,12204,vand,N,4,"['van', '##d']",1,0.5
12205,12205,vanden,N,6,"['van', '##den']",1,0.67
12206,12206,vandoom,N,7,"['van', '##d', '##oo', '##m']",3,0.43
12207,12207,vangicht,N,8,"['van', '##g', '##icht']",2,0.62
12208,12208,vank,N,4,"['van', '##k']",1,0.5
12209,12209,vanken,N,6,"['van', '##ken']",1,0.67
12210,12210,vansier,N,7,"['van', '##s', '##ier']",2,0.57
12211,12211,vant,N,4,"['van', '##t']",1,0.5
12212,12212,vanwels,N,7,"['van', '##we', '##l', '##s']",3,0.43
12213,12213,vanzier,N,7,"['van', '##z', '##ier']",2,0.57
12214,12214,vap,N,3,"['v', '##ap']",1,0.33
12215,12215,vapen,N,5,"['v', '##ap', '##en']",2,0.4
12216,12216,vappen,N,6,"['v', '##ap', '##pen']",2,0.5
12217,12217,varmpje,N,7,"['v', '##ar', '##mp', '##je']",3,0.43
12218,12218,varmpjes,N,8,"['v', '##ar', '##mp', '##jes']",3,0.5
12219,12219,vars,N,4,"['v', '##ar', '##s']",2,0.25
12220,12220,varsje,N,6,"['v', '##ar', '##s', '##je']",3,0.33
12221,12221,varsjes,N,7,"['v', '##ar', '##s', '##jes']",3,0.43
12222,12222,varst,N,5,"['v', '##ar', '##st']",2,0.4
12223,12223,vartjes,N,7,"['v', '##art', '##jes']",2,0.57
12224,12224,vas,N,3,"['v', '##as']",1,0.33
12225,12225,vaser,N,5,"['v', '##as', '##er']",2,0.4
12226,12226,vastje,N,6,"['v', '##ast', '##je']",2,0.5
12227,12227,vate,N,4,"['v', '##at', '##e']",2,0.25
12228,12228,vatijs,N,6,"['v', '##at', '##ij', '##s']",3,0.33
12229,12229,vatsier,N,7,"['v', '##at', '##s', '##ier']",3,0.43
12230,12230,vatsiers,N,8,"['v', '##at', '##s', '##ier', '##s']",4,0.38
12231,12231,vaven,N,5,"['v', '##av', '##en']",2,0.4
12232,12232,vaze,N,4,"['v', '##a', '##ze']",2,0.25
12233,12233,vazel,N,5,"['v', '##a', '##ze', '##l']",3,0.2
12234,12234,vazes,N,5,"['v', '##a', '##ze', '##s']",3,0.2
12235,12235,ve,N,2,"['v', '##e']",1,0.0
12236,12236,vebe,N,4,"['v', '##e', '##be']",2,0.25
12237,12237,vede,N,4,"['v', '##ed', '##e']",2,0.25
12238,12238,veden,N,5,"['v', '##ed', '##en']",2,0.4
12239,12239,vedes,N,5,"['v', '##ed', '##es']",2,0.4
12240,12240,vedoen,N,6,"['v', '##ed', '##oen']",2,0.5
12241,12241,veed,N,4,"['v', '##eed']",1,0.5
12242,12242,veedt,N,5,"['v', '##eed', '##t']",2,0.4
12243,12243,veefden,N,7,"['v', '##ee', '##f', '##den']",3,0.43
